,site,station,sample_period,species_common,species_abundance,light_attenuation_av,depth,secchi,temp,salinity,do,pull_id,station_seagrass_richness,station_leaf_mlength,station_sd_mcanopy,station_se_mcanopy,station_leaf_width,station_leaf_sd_width,station_lps,station_lps_sd,station_la,station_la_sd,station_lai,station_lai_sd,station_lai_se,station_shoots,station_sd_shoots,station_shoots_m,station_sd_shoots_m,station_se_shoots_m,station_above_wt_m,station_sd_above_wt_m,station_ep_wt_gg,station_sd_ep_wt_gg,station_below_wt_m,station_sd_below_wt_m,tt_stationsp_leaf_mlength,tt_stationsp_sd_mcanopy,tt_stationsp_se_mcanopy,tt_stationsp_leaf_width,tt_stationsp_leaf_sd_width,tt_stationsp_lps,tt_stationsp_lps_sd,tt_stationsp_la,tt_stationsp_la_sd,tt_stationsp_lai,tt_stationsp_lai_sd,tt_stationsp_lai_se,tt_stationsp_shoots,tt_stationsp_sd_shoots,tt_stationsp_shoots_m,tt_stationsp_sd_shoots_m,tt_stationsp_se_shoots_m,tt_station_above_wt_m,tt_station_sd_above_wt_m,tt_station_ep_wt_gg,tt_station_sd_ep_wt_gg,tt_station_below_wt_m,tt_station_sd_below_wt_m,hd_stationsp_leaf_mlength,hd_stationsp_sd_mcanopy,hd_stationsp_se_mcanopy,hd_stationsp_leaf_width,hd_stationsp_leaf_sd_width,hd_stationsp_lps,hd_stationsp_lps_sd,hd_stationsp_la,hd_stationsp_la_sd,hd_stationsp_lai,hd_stationsp_lai_sd,hd_stationsp_lai_se,hd_stationsp_shoots,hd_stationsp_sd_shoots,hd_stationsp_shoots_m,hd_stationsp_sd_shoots_m,hd_stationsp_se_shoots_m,hd_station_above_wt_m,hd_station_sd_above_wt_m,he_stationsp_leaf_mlength,he_stationsp_sd_mcanopy,he_stationsp_se_mcanopy,he_stationsp_leaf_width,he_stationsp_leaf_sd_width,he_stationsp_lps,he_stationsp_lps_sd,he_stationsp_la,he_stationsp_la_sd,he_stationsp_lai,he_stationsp_lai_sd,he_stationsp_lai_se,he_stationsp_shoots,he_stationsp_sd_shoots,he_stationsp_shoots_m,he_stationsp_sd_shoots_m,he_stationsp_se_shoots_m,he_station_above_wt_m,he_station_sd_above_wt_m,he_station_ep_wt_gg,he_station_below_wt_m,hw_stationsp_leaf_mlength,hw_stationsp_sd_mcanopy,hw_stationsp_se_mcanopy,hw_stationsp_leaf_width,hw_stationsp_leaf_sd_width,hw_stationsp_lps,hw_stationsp_lps_sd,hw_stationsp_la,hw_stationsp_la_sd,hw_stationsp_lai,hw_stationsp_lai_sd,hw_stationsp_lai_se,hw_stationsp_shoots,hw_stationsp_sd_shoots,hw_stationsp_shoots_m,hw_stationsp_sd_shoots_m,hw_stationsp_se_shoots_m,hw_station_above_wt_m,hw_station_sd_above_wt_m,hw_station_ep_wt_gg,hw_station_sd_ep_wt_gg,hw_station_below_wt_m,hw_station_sd_below_wt_m,rm_stationsp_leaf_mlength,rm_stationsp_sd_mcanopy,rm_stationsp_se_mcanopy,rm_stationsp_leaf_width,rm_stationsp_leaf_sd_width,rm_stationsp_lps,rm_stationsp_lps_sd,rm_stationsp_la,rm_stationsp_la_sd,rm_stationsp_lai,rm_stationsp_lai_sd,rm_stationsp_lai_se,rm_stationsp_shoots,rm_stationsp_shoots_m,rm_station_above_wt_m,sf_stationsp_leaf_mlength,sf_stationsp_sd_mcanopy,sf_stationsp_se_mcanopy,sf_stationsp_leaf_width,sf_stationsp_leaf_sd_width,sf_stationsp_lps,sf_stationsp_lps_sd,sf_stationsp_la,sf_stationsp_la_sd,sf_stationsp_lai,sf_stationsp_lai_sd,sf_stationsp_lai_se,sf_stationsp_shoots,sf_stationsp_sd_shoots,sf_stationsp_shoots_m,sf_stationsp_sd_shoots_m,sf_stationsp_se_shoots_m,sf_station_above_wt_m,sf_station_sd_above_wt_m,sf_station_ep_wt_gg,sf_station_sd_ep_wt_gg,sf_station_below_wt_m,sf_station_sd_below_wt_m,pa,type
1691,LA,TT10,late,pink shrimp,6,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1692,LA,TT10,late,red drum,0,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1693,LA,TT10,late,spotted seatrout,0,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1694,LA,TT10,late,white shrimp,0,0.625439631,140,>depth,31,26.5,7.8,600019,1,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.182642378,0.157331026,0,0,306.1290323,63.52345666,6.587075604,4.274193548,0.841071546,2.52688172,0.927729789,0.058051086,0.013718354,3.285019481,0.776300014,0.080498562,31,2.645751311,1754.24115,149.7188975,86.44024578,146.8563922,34.59103428,0.0234593,0.020208211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1695,LA,TT101,late,blue crab,8,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1696,LA,TT101,late,brown shrimp,1,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1697,LA,TT101,late,gray snapper,0,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1698,LA,TT101,late,pink shrimp,97,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1699,LA,TT101,late,red drum,0,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1700,LA,TT101,late,spotted seatrout,1,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1701,LA,TT101,late,white shrimp,0,0.443156718,100,>depth,32.5,27.8,12,600023,1,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.187784297,0.060791276,0,0,312.1235955,87.32059275,9.255964319,4.266026841,0.999808686,2.303370787,1.132219204,0.054112067,0.008696517,3.062116625,0.492122215,0.052164851,29.66666667,8.621678104,1678.789918,487.8871779,281.6817935,149.5292521,23.24473038,0.023688603,0.007668695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1702,LA,TT12,early,blue crab,10,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1703,LA,TT12,early,brown shrimp,11,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
1704,LA,TT12,early,gray snapper,0,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1705,LA,TT12,early,pink shrimp,0,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1706,LA,TT12,early,red drum,0,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1707,LA,TT12,early,spotted seatrout,0,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1708,LA,TT12,early,white shrimp,0,0.653067341,70,65,33,17,10.1,600046,1,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.312035877,0.297105252,0,0,363.8850575,93.87647189,10.06461422,3.810335117,0.997471647,2.643678161,1.238688461,0.051002851,0.005757187,2.886170944,0.325790126,0.034928368,29,7,1641.064302,396.1189694,228.6993936,130.9399548,32.5362299,0.044950931,0.042800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1709,LA,TT12,late,blue crab,0,0.734784619,85,>depth,30.3,26.4,7.5,600014,1,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.114325794,0.004241024,0,0,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.021205608,0.000786642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1710,LA,TT12,late,brown shrimp,0,0.734784619,85,>depth,30.3,26.4,7.5,600014,1,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.114325794,0.004241024,0,0,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.021205608,0.000786642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1711,LA,TT12,late,gray snapper,0,0.734784619,85,>depth,30.3,26.4,7.5,600014,1,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.114325794,0.004241024,0,0,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.021205608,0.000786642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1712,LA,TT12,late,pink shrimp,0,0.734784619,85,>depth,30.3,26.4,7.5,600014,1,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.114325794,0.004241024,0,0,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.021205608,0.000786642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
1713,LA,TT12,late,red drum,0,0.734784619,85,>depth,30.3,26.4,7.5,600014,1,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.114325794,0.004241024,0,0,330.9705882,97.47874898,11.82103466,4.217864924,0.925074373,2.382352941,1.209778711,0.034155397,0.00576534,1.932800097,0.326251513,0.039563807,22.66666667,4.041451884,1282.670949,228.6993936,132.0396565,101.6950571,27.18371077,0.021205608,0.000786642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
